350478
350478
340347
310065
298515
298515
293914
282544
254161
254161
246356
238253
230929
223583
208615
194911
192635
173226
152501
152501
152501
142757
142036
139653
113716
113716
85936
85936
85075
85075
85075
80640
52457
52457
52457
52457
48780
36619
31848
19932
19784
9806
9806
8604
8604
1077
1077
958
602
243
223
107
70
63
29
8
8
8
8
8
8
8
8
8
8
8
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
